"Energy","Electricity_Generation","Power_Sector_Emissions"
"Other_Fossil",1.67,1.17
"Other_Fossil",1.67,1.17
"Other_Fossil",1.59,1.11
"Other_Fossil",1.67,1.17
"Other_Fossil",1.51,1.06
"Other_Fossil",1.59,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.58,1.11
"Other_Fossil",1.8,1.26
"Other_Fossil",1.35,0.95
"Other_Fossil",1.65,1.16
"Other_Fossil",1.53,1.07
"Other_Fossil",1.48,1.04
"Other_Fossil",1.12,0.78
"Other_Fossil",1.45,1.02
"Other_Fossil",1.49,1.04
"Other_Fossil",1.34,0.94
"Other_Fossil",1.49,1.04
"Other_Fossil",1.68,1.18
"Other_Fossil",1.76,1.23
"Other_Fossil",1.59,1.11
"Other_Fossil",1.47,1.03
"Other_Fossil",1.7,1.19
"Other_Fossil",1.4,0.98
"Other_Fossil",1.09,0.76
"Other_Fossil",0.95,0.67
"Other_Fossil",1.06,0.74
"Other_Fossil",1.03,0.72
"Other_Fossil",1.03,0.72
"Other_Fossil",1.06,0.74
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0.08,0.06
"Other_Fossil",0.08,0.06
"Other_Fossil",0.09,0.06
"Other_Fossil",0.08,0.06
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.09,0.06
"Other_Fossil",0.08,0.06
"Other_Fossil",0.09,0.06
"Other_Fossil",0.08,0.06
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.08,0.06
"Other_Fossil",0.06,0.04
"Other_Fossil",0.08,0.06
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.08,0.06
"Other_Fossil",0.07,0.05
"Other_Fossil",0.08,0.06
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.08,0.06
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.08,0.06
"Other_Fossil",0.08,0.06
"Other_Fossil",0.07,0.05
"Other_Fossil",0.08,0.06
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.05,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.08,0.06
"Other_Fossil",0.09,0.06
"Other_Fossil",0.08,0.06
"Other_Fossil",0.08,0.06
"Other_Fossil",0.09,0.06
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.04,0.03
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.23,0.16
"Other_Fossil",0.26,0.18
"Other_Fossil",0.31,0.22
"Other_Fossil",0.3,0.21
"Other_Fossil",0.31,0.22
"Other_Fossil",0.38,0.27
"Other_Fossil",0.39,0.27
"Other_Fossil",0.41,0.29
"Other_Fossil",0.42,0.29
"Other_Fossil",0.42,0.29
"Other_Fossil",0.28,0.2
"Other_Fossil",0.28,0.2
"Other_Fossil",0.35,0.24
"Other_Fossil",0.4,0.28
"Other_Fossil",0.41,0.29
"Other_Fossil",0.39,0.27
"Other_Fossil",0.41,0.29
"Other_Fossil",0.44,0.31
"Other_Fossil",0.46,0.32
"Other_Fossil",0.48,0.34
"Other_Fossil",0.45,0.32
"Other_Fossil",0.24,0.17
"Other_Fossil",0.43,0.3
"Other_Fossil",0.39,0.27
"Other_Fossil",0.46,0.32
"Other_Fossil",0.36,0.25
"Other_Fossil",0.45,0.32
"Other_Fossil",0.39,0.27
"Other_Fossil",0.35,0.24
"Other_Fossil",0.41,0.29
"Other_Fossil",0.5,0.35
"Other_Fossil",0.49,0.34
"Other_Fossil",0.42,0.29
"Other_Fossil",0.39,0.27
"Other_Fossil",0.43,0.3
"Other_Fossil",0.41,0.29
"Other_Fossil",0.39,0.27
"Other_Fossil",0.4,0.28
"Other_Fossil",0.4,0.28
"Other_Fossil",0.39,0.27
"Other_Fossil",0.5,0.35
"Other_Fossil",0.44,0.31
"Other_Fossil",0.41,0.29
"Other_Fossil",0.42,0.29
"Other_Fossil",0.4,0.28
"Other_Fossil",0.25,0.18
"Other_Fossil",0.23,0.16
"Other_Fossil",0.22,0.15
"Other_Fossil",0.26,0.18
"Other_Fossil",0.25,0.18
"Other_Fossil",0.42,0.29
"Other_Fossil",0.44,0.31
"Other_Fossil",0.35,0.24
"Other_Fossil",0.37,0.26
"Other_Fossil",0.32,0.22
"Other_Fossil",0.33,0.23
"Other_Fossil",0.38,0.27
"Other_Fossil",0.37,0.26
"Other_Fossil",0.4,0.28
"Other_Fossil",0.4,0.28
"Other_Fossil",0.39,0.27
"Other_Fossil",0.31,0.22
"Other_Fossil",0.37,0.26
"Other_Fossil",0.34,0.24
"Other_Fossil",0.29,0.2
"Other_Fossil",0.21,0.15
"Other_Fossil",0.19,0.13
"Other_Fossil",0.24,0.17
"Other_Fossil",0.25,0.18
"Other_Fossil",0.17,0.12
"Other_Fossil",0.36,0.25
"Other_Fossil",0.35,0.24
"Other_Fossil",0.35,0.24
"Other_Fossil",0.25,0.18
"Other_Fossil",0.32,0.22
"Other_Fossil",0.35,0.24
"Other_Fossil",0.39,0.27
"Other_Fossil",0.38,0.27
"Other_Fossil",0.35,0.24
"Other_Fossil",0.33,0.23
"Other_Fossil",0.29,0.2
"Other_Fossil",0.3,0.21
"Other_Fossil",0.3,0.21
"Other_Fossil",0.31,0.22
"Other_Fossil",0.32,0.22
"Other_Fossil",0.17,0.12
"Other_Fossil",0.16,0.11
"Other_Fossil",0.09,0.06
"Other_Fossil",0.09,0.06
"Other_Fossil",0.09,0.06
"Other_Fossil",0.09,0.06
"Other_Fossil",0.46,0.32
"Other_Fossil",0.36,0.25
"Other_Fossil",0.39,0.27
"Other_Fossil",0.3,0.21
"Other_Fossil",0.28,0.2
"Other_Fossil",0.26,0.18
"Other_Fossil",0.28,0.2
"Other_Fossil",0.31,0.22
"Other_Fossil",0.3,0.21
"Other_Fossil",0.25,0.18
"Other_Fossil",0.19,0.13
"Other_Fossil",0.24,0.17
"Other_Fossil",0.33,0.23
"Other_Fossil",0.23,0.16
"Other_Fossil",0.22,0.15
"Other_Fossil",0.18,0.13
"Other_Fossil",0.1,0.07
"Other_Fossil",0.32,0.22
"Other_Fossil",0.41,0.29
"Other_Fossil",0.39,0.27
"Other_Fossil",0.31,0.22
"Other_Fossil",0.31,0.22
"Other_Fossil",0.33,0.23
"Other_Fossil",0.34,0.24
"Other_Fossil",0.32,0.22
"Other_Fossil",0.28,0.2
"Other_Fossil",0.34,0.24
"Other_Fossil",0.19,0.13
"Other_Fossil",0.31,0.22
"Other_Fossil",0.22,0.15
"Other_Fossil",0.26,0.18
"Other_Fossil",0.26,0.18
"Other_Fossil",0.3,0.21
"Other_Fossil",0.24,0.17
"Other_Fossil",0.16,0.11
"Other_Fossil",0.35,0.24
"Other_Fossil",0.22,0.15
"Other_Fossil",0.57,0.4
"Other_Fossil",0.56,0.39
"Other_Fossil",0.46,0.32
"Other_Fossil",0.42,0.29
"Other_Fossil",0.53,0.37
"Other_Fossil",0.68,0.48
"Other_Fossil",0.65,0.46
"Other_Fossil",0.67,0.47
"Other_Fossil",0.58,0.41
"Other_Fossil",0.66,0.46
"Other_Fossil",0.72,0.5
"Other_Fossil",0.7,0.49
"Other_Fossil",0.73,0.51
"Other_Fossil",0.73,0.51
"Other_Fossil",0.65,0.46
"Other_Fossil",0.52,0.36
"Other_Fossil",0.51,0.36
"Other_Fossil",0.53,0.37
"Other_Fossil",0.7,0.49
"Other_Fossil",0.81,0.57
"Other_Fossil",0.49,0.34
"Other_Fossil",0.57,0.4
"Other_Fossil",0.54,0.38
"Other_Fossil",0.46,0.32
"Other_Fossil",0.28,0.2
"Other_Fossil",0.26,0.18
"Other_Fossil",0.38,0.27
"Other_Fossil",0.43,0.3
"Other_Fossil",0.49,0.34
"Other_Fossil",0.55,0.39
"Other_Fossil",0.65,0.46
"Other_Fossil",0.52,0.36
"Other_Fossil",0.59,0.41
"Other_Fossil",0.58,0.41
"Other_Fossil",0.63,0.44
"Other_Fossil",0.7,0.49
"Other_Fossil",0.45,0.32
"Other_Fossil",0.62,0.43
"Other_Fossil",0.45,0.32
"Other_Fossil",0.42,0.29
"Other_Fossil",0.64,0.45
"Other_Fossil",0.93,0.65
"Other_Fossil",0.84,0.59
"Other_Fossil",0.87,0.61
"Other_Fossil",0.84,0.59
"Other_Fossil",3.08,2.16
"Other_Fossil",3.58,2.51
"Other_Fossil",3.77,2.64
"Other_Fossil",6.23,4.36
"Other_Fossil",5.79,4.05
"Other_Fossil",3.88,2.72
"Other_Fossil",3.57,2.5
"Other_Fossil",3.8,2.66
"Other_Fossil",4.21,2.95
"Other_Fossil",5.05,3.54
"Other_Fossil",4.49,3.14
"Other_Fossil",3.96,2.77
"Other_Fossil",3.57,2.5
"Other_Fossil",3.01,2.11
"Other_Fossil",3.22,2.25
"Other_Fossil",4.09,2.86
"Other_Fossil",4.75,3.33
"Other_Fossil",4.04,2.83
"Other_Fossil",2.88,2.02
"Other_Fossil",2.95,2.07
"Other_Fossil",3.76,2.63
"Other_Fossil",4.26,2.98
"Other_Fossil",3.27,2.29
"Other_Fossil",3.11,2.18
"Other_Fossil",2.42,1.69
"Other_Fossil",2.41,1.69
"Other_Fossil",2.82,1.97
"Other_Fossil",3.31,2.32
"Other_Fossil",3.74,2.62
"Other_Fossil",3.25,2.28
"Other_Fossil",2.84,1.99
"Other_Fossil",2.99,2.09
"Other_Fossil",5.06,3.54
"Other_Fossil",6.38,4.47
"Other_Fossil",3.89,2.72
"Other_Fossil",3.39,2.37
"Other_Fossil",2.85,2
"Other_Fossil",3.02,2.11
"Other_Fossil",3.12,2.18
"Other_Fossil",3.73,2.61
"Other_Fossil",3.81,2.67
"Other_Fossil",3.61,2.53
"Other_Fossil",3.67,2.57
"Other_Fossil",4.18,2.93
"Other_Fossil",5.99,4.19
"Other_Fossil",6.46,4.52
"Other_Fossil",5.99,4.19
"Other_Fossil",4.81,3.37
"Other_Fossil",3.63,2.54
"Other_Fossil",3,2.1
"Other_Fossil",3.47,2.43
"Other_Fossil",4.21,2.95
"Other_Fossil",4.14,2.9
"Other_Fossil",0.1,0.07
"Other_Fossil",0.09,0.06
"Other_Fossil",0.09,0.06
"Other_Fossil",0.16,0.11
"Other_Fossil",0.1,0.07
"Other_Fossil",0.13,0.09
"Other_Fossil",0.12,0.08
"Other_Fossil",0.12,0.08
"Other_Fossil",0.09,0.06
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.03,0.02
"Other_Fossil",0.05,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.08,0.06
"Other_Fossil",0.07,0.05
"Other_Fossil",0.05,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.09,0.06
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.1,0.07
"Other_Fossil",0.08,0.06
"Other_Fossil",0.11,0.08
"Other_Fossil",0.1,0.07
"Other_Fossil",0.1,0.07
"Other_Fossil",0.1,0.07
"Other_Fossil",0.12,0.08
"Other_Fossil",0.15,0.11
"Other_Fossil",0.18,0.13
"Other_Fossil",0.2,0.14
"Other_Fossil",0.15,0.11
"Other_Fossil",0.11,0.08
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.09,0.06
"Other_Fossil",0.11,0.08
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",13.22,9.25
"Other_Fossil",13.33,9.33
"Other_Fossil",14.08,9.86
"Other_Fossil",13.84,9.69
"Other_Fossil",14.77,10.34
"Other_Fossil",14.06,9.84
"Other_Fossil",14.56,10.19
"Other_Fossil",15.42,10.79
"Other_Fossil",14.38,10.07
"Other_Fossil",14.32,10.02
"Other_Fossil",12.85,9
"Other_Fossil",12.83,8.98
"Other_Fossil",9.34,6.53
"Other_Fossil",8.88,6.21
"Other_Fossil",9.66,6.76
"Other_Fossil",8.2,5.74
"Other_Fossil",8.62,6.03
"Other_Fossil",9.46,6.62
"Other_Fossil",10.12,7.08
"Other_Fossil",10.08,7.05
"Other_Fossil",9.44,6.6
"Other_Fossil",10.71,7.5
"Other_Fossil",11.47,8.03
"Other_Fossil",10.37,7.26
"Other_Fossil",10.51,7.36
"Other_Fossil",8.52,5.96
"Other_Fossil",8.97,6.28
"Other_Fossil",8.91,6.24
"Other_Fossil",9.27,6.49
"Other_Fossil",11.98,8.38
"Other_Fossil",12.28,8.6
"Other_Fossil",12.61,8.82
"Other_Fossil",11.44,8.01
"Other_Fossil",11.49,8.05
"Other_Fossil",10.4,7.28
"Other_Fossil",9.52,6.67
"Other_Fossil",12.57,8.8
"Other_Fossil",11.03,7.72
"Other_Fossil",11.39,7.97
"Other_Fossil",11.98,8.38
"Other_Fossil",12.46,8.72
"Other_Fossil",11.6,8.12
"Other_Fossil",11.42,8
"Other_Fossil",10.97,7.68
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.08,0.06
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.07,0.05
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.06,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.05,0.04
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.03,0.02
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.13,0.09
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.02,0.01
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.03,0.02
"Other_Fossil",0.02,0.01
"Other_Fossil",0.04,0.03
"Other_Fossil",0.04,0.03
"Other_Fossil",0.03,0.02
"Other_Fossil",0.03,0.02
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0.02,0.01
"Other_Fossil",0.03,0.02
"Other_Fossil",0.01,0.01
"Other_Fossil",0.01,0.01
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
"Other_Fossil",0,0
